date,ticker,open,high,low,close,adj_close,volume,target,tenmda,twentymda,fiftymda,hundredmda,EWMA_20,EWMA_50,EWMA_100,rsi,MiddleBand,UpperBand,LowerBand,sent_score
2016-01-04,GOOG,37.150001525878906,37.202999114990234,36.56290054321289,37.09199905395508,37.09199905395508,65456000,37.12900161743164,37.7330997467041,37.69419975280762,36.983150024414066,34.26997499465942,37.63077899436372,36.69446582570245,35.64409280701552,46.8733838968387,37.37003755569458,38.74773523000539,35.99233988138377,1.5012
2016-01-05,GOOG,37.3224983215332,37.599998474121094,36.93199920654297,37.12900161743164,37.12900161743164,39014000,37.180999755859375,37.7494499206543,37.63362483978271,37.07394004821777,34.31148500442505,37.582989604920826,36.711745505255536,35.677417470199835,47.219239162381676,37.38420009613037,38.73930268152428,36.02909751073646,0.0
2016-01-06,GOOG,36.5,37.35900115966797,36.44599914550781,37.180999755859375,37.180999755859375,38940000,36.31949996948242,37.72869987487793,37.58454990386963,37.11556007385254,34.35507001876831,37.54470408339352,36.730395533062065,35.71107235053817,47.73416043691066,37.39652509689331,38.73450955931603,36.058540634470596,3.0243
2016-01-07,GOOG,36.515499114990234,36.92499923706055,35.952999114990234,36.31949996948242,36.31949996948242,59274000,35.7234992980957,37.61064987182617,37.49459991455078,37.12917007446289,34.38970502853394,37.42801584295267,36.71407353395926,35.72465580511531,40.65708966845594,37.398400115966794,38.72995607708901,36.06684415484458,0.0
2016-01-08,GOOG,36.5724983215332,36.6614990234375,35.650001525878906,35.7234992980957,35.7234992980957,49018000,35.80149841308594,37.43144989013672,37.401749801635745,37.13515007019043,34.41650503158569,37.26567824738187,36.674744917964894,35.72463005050311,36.61287381713873,37.38108758926391,38.781283436178974,35.98089174234885,0.9176
2016-01-11,GOOG,35.830501556396484,35.9427490234375,35.176998138427734,35.80149841308594,35.80149841308594,41812000,36.30350112915039,37.26959991455078,37.31817474365234,37.138230056762694,34.446455020904544,37.126230460929804,36.640091428537005,35.726337642631805,37.48922968640708,37.356875038146974,38.83191772584572,35.88183235044823,0.30660000000000004
2016-01-12,GOOG,36.08399963378906,36.4375,35.865848541259766,36.30350112915039,36.30350112915039,40490000,35.02799987792969,37.08740005493164,37.28617477416992,37.14738006591797,34.47904005050659,37.04787422498473,36.626740588747474,35.7391281826504,42.95553659503417,37.35042505264282,38.841901123945036,35.8589489813406,0.0
2016-01-13,GOOG,36.54249954223633,36.73699951171875,34.93050003051758,35.02799987792969,35.02799987792969,50034000,35.736000061035156,36.70719985961914,37.16814975738525,37.13713005065918,34.505905055999754,36.85550288169654,36.56335508427813,35.72340593329707,34.661807084573894,37.32987508773804,38.92520063854007,35.73454953693601,-2.7788
2016-01-14,GOOG,35.26900100708008,36.096248626708984,34.45500183105469,35.736000061035156,35.736000061035156,44516000,34.72249984741211,36.4257999420166,37.096449851989746,37.130740051269534,34.557025051116945,36.74888238307793,36.530566966578604,35.72368373447912,41.4226047569095,37.31207504272461,38.96269835239847,35.66145173305075,1.9833
2016-01-15,GOOG,34.614498138427734,35.33700180053711,34.26850128173828,34.72249984741211,34.72249984741211,72162000,35.089500427246094,36.10364990234375,36.9373498916626,37.10303001403808,34.609445056915284,36.55589163381697,36.458942861472416,35.70164933714534,35.724028034269054,37.273512554168704,39.08839358932465,35.458631519012755,-1.2056999999999998
2016-01-19,GOOG,35.165000915527344,35.499000549316406,34.670501708984375,35.089500427246094,35.089500427246094,45362000,34.92250061035156,35.90340003967285,36.81824989318848,37.076710052490235,34.669310054779054,36.416234060648925,36.40471585252337,35.68820661412643,38.99675318768272,37.225750064849855,39.166364111540176,35.285136018159534,0.843
2016-01-20,GOOG,34.43050003051758,35.342498779296875,33.66299819946289,34.92250061035156,34.92250061035156,68900000,35.329498291015625,35.68274993896485,36.71609992980957,37.043910064697265,34.704225063323975,36.273972563623204,36.346045703146075,35.67142800088559,38.04741710254472,37.175800037384036,39.24710123485287,35.1044988399152,0.1027
2016-01-21,GOOG,35.10900115966797,35.95949935913086,34.722999572753906,35.329498291015625,35.329498291015625,48244000,36.26250076293945,35.49759979248047,36.6131498336792,37.016740036010745,34.73871503829956,36.18402196447443,36.30582272941517,35.663951210898986,41.76802321554213,37.11328744888306,39.25337734746584,34.97319755030027,-1.7868
2016-01-22,GOOG,36.18000030517578,36.40650177001953,36.00605010986328,36.26250076293945,36.26250076293945,40236000,35.583499908447266,35.49189987182617,36.55127487182617,37.01710006713867,34.78615005493164,36.191496186008244,36.30410916032029,35.67701240216933,49.28685495348577,37.07487497329712,39.219623297319494,34.93012664927475,2.7513
2016-01-25,GOOG,36.17900085449219,36.48400115966797,35.5004997253418,35.583499908447266,35.583499908447266,34234000,35.652000427246094,35.47789993286133,36.454674911499026,37.0004500579834,34.83286005020142,36.133591426387696,36.27561562948553,35.674975940792066,44.75758991151096,37.02911243438721,39.22175495201833,34.83646991675609,-1.4301000000000001
2016-01-26,GOOG,35.692501068115234,35.91400146484375,35.32400131225586,35.652000427246094,35.652000427246094,26634000,34.9995002746582,35.46295013427734,36.366275024414065,36.978090057373045,34.89048505783081,36.087725364514746,36.25096534600688,35.674476579715126,45.3036783390315,36.985224914550784,39.21672680340049,34.75372302570108,3.3170000000000006
2016-01-27,GOOG,35.68349838256836,35.91175079345703,34.71950149536133,34.9995002746582,34.9995002746582,43884000,36.54800033569336,35.332550048828125,36.20997505187988,36.946850051879885,34.93331007003784,35.98408436368659,36.20151283741288,35.65983460949712,41.13260338696525,36.9223874092102,39.23306984443757,34.61170497398283,0.888
2016-01-28,GOOG,36.111000061035156,36.68450164794922,35.61750030517578,36.54800033569336,36.54800033569336,53528000,37.147499084472656,35.484550094604494,36.09587497711182,36.96081008911133,34.995665073394775,36.037790888696605,36.215200424398326,35.67906484950913,52.345832762494844,36.90783739089966,39.22048520103274,34.59518958076658,0.3818
