date,ticker,open,high,low,close,adj_close,volume,target,tenmda,twentymda,fiftymda,hundredmda,EWMA_20,EWMA_50,EWMA_100,rsi,MiddleBand,UpperBand,LowerBand,sent_score
2016-01-04,AMZN,32.81449890136719,32.88600158691406,31.375499725341797,31.84950065612793,31.84950065612793,186290000,31.68950080871582,33.447049903869626,33.34860010147095,32.76677989959717,29.551684951782228,33.319726965242346,32.228206901361986,30.03668896611593,40.362386505361734,33.27507491111756,34.501563809747836,32.04858601248728,0.7506
2016-01-05,AMZN,32.34299850463867,32.34550094604492,31.38249969482422,31.68950080871582,31.68950080871582,116452000,31.63249969482422,33.29529991149902,33.251475143432614,32.83665992736817,29.605624961853028,33.16446733128744,32.20708116000621,30.069442855107663,39.42765992804582,33.24774990081787,34.56463167135048,31.930868130285262,0.0
2016-01-06,AMZN,31.100000381469727,31.989500045776367,31.015499114990234,31.63249969482422,31.63249969482422,106584000,30.39699935913086,33.136000061035155,33.15852508544922,32.87027992248535,29.65711996078491,33.01856565162428,32.18454854099312,30.100417595447926,39.08043127182734,33.21434993743897,34.62473853660349,31.803961338274448,0.7121
2016-01-07,AMZN,31.09000015258789,31.5,30.260499954223633,30.39699935913086,30.39699935913086,141498000,30.352500915527344,32.85994987487793,32.98505001068115,32.869609909057615,29.69532995223999,32.76889267138681,32.11444853560818,30.1062948015781,32.416571540115385,33.15491237640381,34.81893117429608,31.490893578511532,0.0
2016-01-08,AMZN,30.982999801635742,31.207000732421875,30.299999237060547,30.352500915527344,30.352500915527344,110258000,30.886999130249023,32.576699829101564,32.84070014953613,32.86564990997314,29.73124496459961,32.53876012320972,32.04535251502316,30.111173668995594,32.203582467159436,33.089124870300296,34.974249513424866,31.204000227175722,0.0
2016-01-11,AMZN,30.624000549316406,30.99250030517578,29.928499221801758,30.886999130249023,30.886999130249023,97832000,30.894500732421875,32.3514497756958,32.729250049591066,32.866289901733396,29.772604961395263,32.381449552451556,31.999926869677623,30.12654735616373,37.51434283089906,33.01973738670349,35.01913578446239,31.020338988944584,-0.1027
2016-01-12,AMZN,31.262500762939453,31.29949951171875,30.61199951171875,30.894500732421875,30.894500732421875,94482000,29.090499877929688,32.06490001678467,32.673600101470946,32.857629928588864,29.81508996963501,32.23983537911539,31.95657680452903,30.141764838837922,37.58823677794249,32.960099935531616,35.06706447619693,30.8531353948663,0.0
2016-01-13,AMZN,31.04400062561035,31.04400062561035,28.95800018310547,29.090499877929688,29.090499877929688,153104000,29.649999618530273,31.50409984588623,32.483350086212155,32.81353992462158,29.848104972839355,31.93989866471675,31.844181579744813,30.12093364204202,28.775375773616517,32.884424924850464,35.30904084561322,30.459809004087706,0.13360000000000005
2016-01-14,AMZN,29.012500762939453,30.112499237060547,28.493999481201172,29.649999618530273,29.649999618530273,144760000,28.509000778198242,31.023749923706056,32.31925010681152,32.77818992614746,29.897369976043702,31.72181304127042,31.75813519067043,30.111602038306092,33.94786572525899,32.81591243743897,35.44411683491946,30.187708039958473,1.569
2016-01-15,AMZN,28.61199951171875,29.231000900268555,28.264999389648438,28.509000778198242,28.509000778198242,155690000,28.724000930786133,30.495200157165527,32.05527505874634,32.72305995941162,29.950774974823,31.415830920977832,31.63071810131563,30.079846754146843,29.278217934253746,32.72451243400574,35.679549207895825,29.76947566011565,0.0
2016-01-19,AMZN,28.85449981689453,29.200000762939453,28.322500228881836,28.724000930786133,28.724000930786133,96144000,28.588499069213867,30.18265018463135,31.814850044250488,32.65658996582031,30.004829978942873,31.15946616000719,31.516729146621042,30.052981234391726,31.19868402345645,32.6131875038147,35.822836132847705,29.403538874781695,0.0
2016-01-20,AMZN,28.218000411987305,28.922500610351562,27.358999252319336,28.588499069213867,28.588499069213867,159328000,28.750999450683594,29.872550010681152,31.583924961090087,32.57270992279053,30.040329971313476,30.91461215136021,31.401896549997797,30.023963496520686,30.63407298184387,32.501312494277954,35.94965178351946,29.052973205036455,1.0846
2016-01-21,AMZN,28.679000854492188,29.440500259399414,28.410999298095703,28.750999450683594,28.750999450683594,99044000,29.819000244140625,29.58439998626709,31.360200023651124,32.48835994720459,30.06865495681763,30.70855379891482,31.297939762240304,29.998740874097347,32.21830691200924,32.38452496528625,36.01641173744644,28.752638193126067,0.0
2016-01-22,AMZN,29.436500549316406,30.0049991607666,29.20549964904785,29.819000244140625,29.819000244140625,102402000,29.826499938964844,29.526600074768066,31.193274974822998,32.42924991607666,30.10783996582031,30.62383441274585,31.23994211330072,29.99517952044789,41.650489641947274,32.281262445449826,35.96510945839642,28.59741543250323,0.0
2016-01-25,AMZN,29.899499893188477,30.424999237060547,29.72800064086914,29.826499938964844,29.826499938964844,87922000,30.0625,29.473999977111816,31.02534990310669,32.3660998916626,30.149659957885742,30.547897796195276,31.184512989344984,29.99183736840587,41.7118286746581,32.18798747062683,35.92777598104733,28.448198960206323,-0.7964
